Data,IBOV
06/10/2023 00:00:00,"114170,00"
09/10/2023 00:00:00,"115156,00"
10/10/2023 00:00:00,"116737,00"
11/10/2023 00:00:00,"117051,00"
13/10/2023 00:00:00,"115754,00"
16/10/2023 00:00:00,"116534,00"
17/10/2023 00:00:00,"115908,00"
18/10/2023 00:00:00,"114060,00"
19/10/2023 00:00:00,"114004,00"
20/10/2023 00:00:00,"113155,00"
23/10/2023 00:00:00,"112785,00"
24/10/2023 00:00:00,"113762,00"
25/10/2023 00:00:00,"112830,00"
26/10/2023 00:00:00,"114777,00"
27/10/2023 00:00:00,"113301,00"
30/10/2023 00:00:00,"112532,00"
31/10/2023 00:00:00,"113144,00"
01/11/2023 00:00:00,"115053,00"
03/11/2023 00:00:00,"118160,00"
06/11/2023 00:00:00,"118487,00"
07/11/2023 00:00:00,"119268,00"
08/11/2023 00:00:00,"119099,00"
09/11/2023 00:00:00,"119012,00"
10/11/2023 00:00:00,"120636,00"
13/11/2023 00:00:00,"120376,00"
14/11/2023 00:00:00,"123328,00"
16/11/2023 00:00:00,"124576,00"
17/11/2023 00:00:00,"125062,00"
20/11/2023 00:00:00,"126095,00"
21/11/2023 00:00:00,"125607,00"
22/11/2023 00:00:00,"126035,00"
23/11/2023 00:00:00,"126576,00"
24/11/2023 00:00:00,"125542,00"
27/11/2023 00:00:00,"125683,00"
28/11/2023 00:00:00,"126538,00"
29/11/2023 00:00:00,"126101,00"
30/11/2023 00:00:00,"127331,00"
01/12/2023 00:00:00,"128103,00"
04/12/2023 00:00:00,"126803,00"
05/12/2023 00:00:00,"126903,00"
06/12/2023 00:00:00,"125623,00"
07/12/2023 00:00:00,"126010,00"
08/12/2023 00:00:00,"127094,00"
11/12/2023 00:00:00,"126916,00"
12/12/2023 00:00:00,"126403,00"
13/12/2023 00:00:00,"129465,00"
14/12/2023 00:00:00,"130842,00"
15/12/2023 00:00:00,"130197,00"
18/12/2023 00:00:00,"131084,00"
19/12/2023 00:00:00,"131851,00"
20/12/2023 00:00:00,"130804,00"
21/12/2023 00:00:00,"132182,00"
22/12/2023 00:00:00,"132753,00"
26/12/2023 00:00:00,"133533,00"
27/12/2023 00:00:00,"134194,00"
28/12/2023 00:00:00,"134185,00"
02/01/2024 00:00:00,"132697,00"
03/01/2024 00:00:00,"132834,00"
04/01/2024 00:00:00,"131226,00"
05/01/2024 00:00:00,"132023,00"
08/01/2024 00:00:00,"132427,00"
09/01/2024 00:00:00,"131447,00"
10/01/2024 00:00:00,"130841,00"
11/01/2024 00:00:00,"130649,00"
12/01/2024 00:00:00,"130988,00"
15/01/2024 00:00:00,"131521,00"
16/01/2024 00:00:00,"129294,00"
17/01/2024 00:00:00,"128524,00"
18/01/2024 00:00:00,"127316,00"
19/01/2024 00:00:00,"127636,00"
22/01/2024 00:00:00,"126602,00"
23/01/2024 00:00:00,"128263,00"
24/01/2024 00:00:00,"127816,00"
25/01/2024 00:00:00,"128169,00"
26/01/2024 00:00:00,"128967,00"
29/01/2024 00:00:00,"128503,00"
30/01/2024 00:00:00,"127402,00"
31/01/2024 00:00:00,"127752,00"
01/02/2024 00:00:00,"128481,00"
02/02/2024 00:00:00,"127182,00"
05/02/2024 00:00:00,"127593,00"
06/02/2024 00:00:00,"130416,00"
07/02/2024 00:00:00,"129608,00"
08/02/2024 00:00:00,"128217,00"
09/02/2024 00:00:00,"128026,00"
14/02/2024 00:00:00,"127018,00"
15/02/2024 00:00:00,"127804,00"
16/02/2024 00:00:00,"128726,00"
19/02/2024 00:00:00,"129036,00"
20/02/2024 00:00:00,"129916,00"
21/02/2024 00:00:00,"130032,00"
22/02/2024 00:00:00,"130241,00"
23/02/2024 00:00:00,"129419,00"
26/02/2024 00:00:00,"129609,00"
27/02/2024 00:00:00,"131689,00"
28/02/2024 00:00:00,"130155,00"
29/02/2024 00:00:00,"129020,00"
01/03/2024 00:00:00,"129180,00"
04/03/2024 00:00:00,"128341,00"
05/03/2024 00:00:00,"128098,00"
06/03/2024 00:00:00,"128890,00"
07/03/2024 00:00:00,"128340,00"
08/03/2024 00:00:00,"127071,00"
11/03/2024 00:00:00,"126124,00"
12/03/2024 00:00:00,"127668,00"
13/03/2024 00:00:00,"128006,00"
14/03/2024 00:00:00,"127690,00"
15/03/2024 00:00:00,"126742,00"
18/03/2024 00:00:00,"126954,00"
19/03/2024 00:00:00,"127529,00"
20/03/2024 00:00:00,"129125,00"
21/03/2024 00:00:00,"128159,00"
22/03/2024 00:00:00,"127027,00"
25/03/2024 00:00:00,"126931,00"
26/03/2024 00:00:00,"126863,00"
27/03/2024 00:00:00,"127691,00"
28/03/2024 00:00:00,"128106,00"
01/04/2024 00:00:00,"126990,00"
02/04/2024 00:00:00,"127549,00"
03/04/2024 00:00:00,"127318,00"
04/04/2024 00:00:00,"127428,00"
05/04/2024 00:00:00,"126795,00"
08/04/2024 00:00:00,"128857,00"
09/04/2024 00:00:00,"129890,00"
10/04/2024 00:00:00,"128054,00"
11/04/2024 00:00:00,"127396,00"
12/04/2024 00:00:00,"125946,00"
15/04/2024 00:00:00,"125334,00"
16/04/2024 00:00:00,"124389,00"
17/04/2024 00:00:00,"124171,00"
18/04/2024 00:00:00,"124196,00"
19/04/2024 00:00:00,"125124,00"
22/04/2024 00:00:00,"125573,00"
23/04/2024 00:00:00,"125148,00"
24/04/2024 00:00:00,"124741,00"
25/04/2024 00:00:00,"124646,00"
26/04/2024 00:00:00,"126526,00"
29/04/2024 00:00:00,"127352,00"
30/04/2024 00:00:00,"125924,00"
02/05/2024 00:00:00,"127122,00"
03/05/2024 00:00:00,"128509,00"
06/05/2024 00:00:00,"128466,00"
07/05/2024 00:00:00,"129210,00"
08/05/2024 00:00:00,"129481,00"
09/05/2024 00:00:00,"128188,00"
10/05/2024 00:00:00,"127600,00"
13/05/2024 00:00:00,"128155,00"
14/05/2024 00:00:00,"128515,00"
15/05/2024 00:00:00,"128028,00"
16/05/2024 00:00:00,"128284,00"
17/05/2024 00:00:00,"128151,00"
20/05/2024 00:00:00,"127751,00"
21/05/2024 00:00:00,"127412,00"
22/05/2024 00:00:00,"125650,00"
23/05/2024 00:00:00,"124729,00"
24/05/2024 00:00:00,"124306,00"
27/05/2024 00:00:00,"124496,00"
28/05/2024 00:00:00,"123780,00"
29/05/2024 00:00:00,"122707,00"
31/05/2024 00:00:00,"122098,00"
03/06/2024 00:00:00,"122032,00"
04/06/2024 00:00:00,"121802,00"
05/06/2024 00:00:00,"121407,00"
06/06/2024 00:00:00,"122899,00"
07/06/2024 00:00:00,"120767,00"
10/06/2024 00:00:00,"120760,00"
11/06/2024 00:00:00,"121635,00"
12/06/2024 00:00:00,"119936,00"
13/06/2024 00:00:00,"119568,00"
14/06/2024 00:00:00,"119662,00"
17/06/2024 00:00:00,"119138,00"
18/06/2024 00:00:00,"119630,00"
19/06/2024 00:00:00,"120261,00"
20/06/2024 00:00:00,"120446,00"
21/06/2024 00:00:00,"121341,00"
24/06/2024 00:00:00,"122637,00"
25/06/2024 00:00:00,"122331,00"
26/06/2024 00:00:00,"122641,00"
27/06/2024 00:00:00,"124308,00"
28/06/2024 00:00:00,"123907,00"
01/07/2024 00:00:00,"124718,00"
02/07/2024 00:00:00,"124787,00"
03/07/2024 00:00:00,"125662,00"
04/07/2024 00:00:00,"126164,00"
05/07/2024 00:00:00,"126267,00"
08/07/2024 00:00:00,"126548,00"
09/07/2024 00:00:00,"127108,00"
10/07/2024 00:00:00,"127218,00"
11/07/2024 00:00:00,"128294,00"
12/07/2024 00:00:00,"128897,00"
15/07/2024 00:00:00,"129321,00"
16/07/2024 00:00:00,"129110,00"
17/07/2024 00:00:00,"129450,00"
18/07/2024 00:00:00,"127652,00"
19/07/2024 00:00:00,"127616,00"
22/07/2024 00:00:00,"127860,00"
23/07/2024 00:00:00,"126590,00"
24/07/2024 00:00:00,"126423,00"
25/07/2024 00:00:00,"125954,00"
26/07/2024 00:00:00,"127492,00"
29/07/2024 00:00:00,"126954,00"
30/07/2024 00:00:00,"126139,00"
31/07/2024 00:00:00,"127652,00"
01/08/2024 00:00:00,"127395,00"
02/08/2024 00:00:00,"125854,00"
05/08/2024 00:00:00,"125270,00"
06/08/2024 00:00:00,"126267,00"
07/08/2024 00:00:00,"127514,00"
08/08/2024 00:00:00,"128661,00"
09/08/2024 00:00:00,"130615,00"
12/08/2024 00:00:00,"131116,00"
13/08/2024 00:00:00,"132398,00"
14/08/2024 00:00:00,"133318,00"
15/08/2024 00:00:00,"134153,00"
16/08/2024 00:00:00,"133953,00"
19/08/2024 00:00:00,"135778,00"
20/08/2024 00:00:00,"136087,00"
21/08/2024 00:00:00,"136464,00"
22/08/2024 00:00:00,"135173,00"
23/08/2024 00:00:00,"135608,00"
26/08/2024 00:00:00,"136889,00"
27/08/2024 00:00:00,"136776,00"
28/08/2024 00:00:00,"137344,00"
29/08/2024 00:00:00,"136041,00"
30/08/2024 00:00:00,"136004,00"
02/09/2024 00:00:00,"134981,00"
03/09/2024 00:00:00,"134353,00"
04/09/2024 00:00:00,"136111,00"
05/09/2024 00:00:00,"136502,00"
06/09/2024 00:00:00,"134572,00"
09/09/2024 00:00:00,"134737,00"
10/09/2024 00:00:00,"134320,00"
11/09/2024 00:00:00,"134677,00"
12/09/2024 00:00:00,"134029,00"
13/09/2024 00:00:00,"134882,00"
16/09/2024 00:00:00,"135118,00"
17/09/2024 00:00:00,"134960,00"
18/09/2024 00:00:00,"133748,00"
19/09/2024 00:00:00,"133123,00"
20/09/2024 00:00:00,"131065,00"
23/09/2024 00:00:00,"130568,00"
24/09/2024 00:00:00,"132156,00"
25/09/2024 00:00:00,"131586,00"
26/09/2024 00:00:00,"133010,00"
27/09/2024 00:00:00,"132730,00"
30/09/2024 00:00:00,"131816,00"
01/10/2024 00:00:00,"132495,00"
02/10/2024 00:00:00,"133515,00"
03/10/2024 00:00:00,"131672,00"
04/10/2024 00:00:00,"131792,00"
07/10/2024 00:00:00,"132018,00"
08/10/2024 00:00:00,"131512,00"
09/10/2024 00:00:00,"129962,00"
10/10/2024 00:00:00,"130353,00"
11/10/2024 00:00:00,"129992,00"
14/10/2024 00:00:00,"131005,00"
15/10/2024 00:00:00,"131043,00"
16/10/2024 00:00:00,"131750,00"
17/10/2024 00:00:00,"130793,00"
18/10/2024 00:00:00,"130499,00"
21/10/2024 00:00:00,"130362,00"
22/10/2024 00:00:00,"129721,00"
23/10/2024 00:00:00,"129233,00"
24/10/2024 00:00:00,"130067,00"
25/10/2024 00:00:00,"129893,00"
28/10/2024 00:00:00,"131213,00"
29/10/2024 00:00:00,"130730,00"
30/10/2024 00:00:00,"130639,00"
31/10/2024 00:00:00,"129713,00"
01/11/2024 00:00:00,"128121,00"
04/11/2024 00:00:00,"130515,00"
05/11/2024 00:00:00,"130661,00"
06/11/2024 00:00:00,"130341,00"
07/11/2024 00:00:00,"129682,00"
08/11/2024 00:00:00,"127830,00"
11/11/2024 00:00:00,"127874,00"
12/11/2024 00:00:00,"127698,00"
13/11/2024 00:00:00,"127734,00"
14/11/2024 00:00:00,"127792,00"
18/11/2024 00:00:00,"127768,00"
19/11/2024 00:00:00,"128197,00"
21/11/2024 00:00:00,"126922,00"
22/11/2024 00:00:00,"129126,00"
25/11/2024 00:00:00,"129036,00"
26/11/2024 00:00:00,"129922,00"
27/11/2024 00:00:00,"127669,00"
28/11/2024 00:00:00,"124610,00"
29/11/2024 00:00:00,"125668,00"
02/12/2024 00:00:00,"125236,00"
03/12/2024 00:00:00,"126139,00"
04/12/2024 00:00:00,"126087,00"
05/12/2024 00:00:00,"127858,00"
06/12/2024 00:00:00,"125946,00"
09/12/2024 00:00:00,"127210,00"
10/12/2024 00:00:00,"128228,00"
11/12/2024 00:00:00,"129593,00"
12/12/2024 00:00:00,"126042,00"
13/12/2024 00:00:00,"124612,00"
16/12/2024 00:00:00,"123560,00"
17/12/2024 00:00:00,"124698,00"
18/12/2024 00:00:00,"120772,00"
19/12/2024 00:00:00,"121188,00"
20/12/2024 00:00:00,"122102,00"
23/12/2024 00:00:00,"120767,00"
26/12/2024 00:00:00,"121078,00"
27/12/2024 00:00:00,"120269,00"
30/12/2024 00:00:00,"120283,00"
02/01/2025 00:00:00,"120125,00"
03/01/2025 00:00:00,"118533,00"
06/01/2025 00:00:00,"120022,00"
07/01/2025 00:00:00,"121163,00"
08/01/2025 00:00:00,"119625,00"
09/01/2025 00:00:00,"119781,00"
10/01/2025 00:00:00,"118856,00"
13/01/2025 00:00:00,"119007,00"
14/01/2025 00:00:00,"119299,00"
15/01/2025 00:00:00,"122650,00"
16/01/2025 00:00:00,"121234,00"
17/01/2025 00:00:00,"122350,00"
20/01/2025 00:00:00,"122543,00"
21/01/2025 00:00:00,"123338,00"
22/01/2025 00:00:00,"122972,00"
23/01/2025 00:00:00,"122483,00"
24/01/2025 00:00:00,"122447,00"
27/01/2025 00:00:00,"124862,00"
28/01/2025 00:00:00,"124056,00"
29/01/2025 00:00:00,"123432,00"
30/01/2025 00:00:00,"126913,00"
31/01/2025 00:00:00,"126135,00"
03/02/2025 00:00:00,"125970,00"
04/02/2025 00:00:00,"125147,00"
05/02/2025 00:00:00,"125534,00"
06/02/2025 00:00:00,"126225,00"
07/02/2025 00:00:00,"124619,00"
10/02/2025 00:00:00,"125572,00"
11/02/2025 00:00:00,"126522,00"
12/02/2025 00:00:00,"124380,00"
13/02/2025 00:00:00,"124850,00"
14/02/2025 00:00:00,"128219,00"
17/02/2025 00:00:00,"128869,00"
18/02/2025 00:00:00,"128532,00"
19/02/2025 00:00:00,"127309,00"
20/02/2025 00:00:00,"127601,00"
21/02/2025 00:00:00,"127128,00"
24/02/2025 00:00:00,"125401,00"
25/02/2025 00:00:00,"125980,00"
26/02/2025 00:00:00,"124769,00"
27/02/2025 00:00:00,"124799,00"
28/02/2025 00:00:00,"122799,00"
05/03/2025 00:00:00,"123047,00"
06/03/2025 00:00:00,"123358,00"
07/03/2025 00:00:00,"125035,00"
10/03/2025 00:00:00,"124519,00"
11/03/2025 00:00:00,"123507,00"
12/03/2025 00:00:00,"123864,00"
13/03/2025 00:00:00,"125637,00"
14/03/2025 00:00:00,"128957,00"
17/03/2025 00:00:00,"130834,00"
18/03/2025 00:00:00,"131475,00"
19/03/2025 00:00:00,"132508,00"
20/03/2025 00:00:00,"131955,00"
21/03/2025 00:00:00,"132345,00"
24/03/2025 00:00:00,"131321,00"
25/03/2025 00:00:00,"132068,00"
26/03/2025 00:00:00,"132520,00"
27/03/2025 00:00:00,"133149,00"
28/03/2025 00:00:00,"131902,00"
31/03/2025 00:00:00,"130260,00"
01/04/2025 00:00:00,"131147,00"
02/04/2025 00:00:00,"131190,00"
03/04/2025 00:00:00,"131141,00"
04/04/2025 00:00:00,"127256,00"
07/04/2025 00:00:00,"125588,00"
08/04/2025 00:00:00,"123932,00"
09/04/2025 00:00:00,"127796,00"
10/04/2025 00:00:00,"126355,00"
11/04/2025 00:00:00,"127682,00"
14/04/2025 00:00:00,"129454,00"
15/04/2025 00:00:00,"129245,00"
16/04/2025 00:00:00,"128317,00"
17/04/2025 00:00:00,"129650,00"
22/04/2025 00:00:00,"130464,00"
23/04/2025 00:00:00,"132216,00"
24/04/2025 00:00:00,"134580,00"
25/04/2025 00:00:00,"134739,00"
28/04/2025 00:00:00,"135016,00"
29/04/2025 00:00:00,"135093,00"
30/04/2025 00:00:00,"135067,00"
02/05/2025 00:00:00,"135134,00"
05/05/2025 00:00:00,"133491,00"
06/05/2025 00:00:00,"133516,00"
07/05/2025 00:00:00,"133398,00"
08/05/2025 00:00:00,"136232,00"
09/05/2025 00:00:00,"136512,00"
12/05/2025 00:00:00,"136563,00"
13/05/2025 00:00:00,"138963,00"
14/05/2025 00:00:00,"138423,00"
15/05/2025 00:00:00,"139334,00"
16/05/2025 00:00:00,"139187,00"
19/05/2025 00:00:00,"139636,00"
20/05/2025 00:00:00,"140110,00"
21/05/2025 00:00:00,"137881,00"
22/05/2025 00:00:00,"137273,00"
23/05/2025 00:00:00,"137824,00"
26/05/2025 00:00:00,"138136,00"
27/05/2025 00:00:00,"139541,00"
28/05/2025 00:00:00,"138888,00"
29/05/2025 00:00:00,"138534,00"
30/05/2025 00:00:00,"137027,00"
02/06/2025 00:00:00,"136787,00"
03/06/2025 00:00:00,"137546,00"
04/06/2025 00:00:00,"137002,00"
05/06/2025 00:00:00,"136236,00"
06/06/2025 00:00:00,"136102,00"
09/06/2025 00:00:00,"135699,00"
10/06/2025 00:00:00,"136436,00"
11/06/2025 00:00:00,"137128,00"
12/06/2025 00:00:00,"137800,00"
13/06/2025 00:00:00,"137213,00"
16/06/2025 00:00:00,"139256,00"
17/06/2025 00:00:00,"138840,00"
18/06/2025 00:00:00,"138717,00"
20/06/2025 00:00:00,"137116,00"
23/06/2025 00:00:00,"136551,00"
24/06/2025 00:00:00,"137165,00"
25/06/2025 00:00:00,"135767,00"
26/06/2025 00:00:00,"137114,00"
27/06/2025 00:00:00,"136866,00"
30/06/2025 00:00:00,"138855,00"
01/07/2025 00:00:00,"139549,00"
02/07/2025 00:00:00,"139051,00"
03/07/2025 00:00:00,"140928,00"
04/07/2025 00:00:00,"141478,00"
07/07/2025 00:00:00,"139490,00"
08/07/2025 00:00:00,"139303,00"
09/07/2025 00:00:00,"137481,00"
10/07/2025 00:00:00,"136743,00"
11/07/2025 00:00:00,"136187,00"
14/07/2025 00:00:00,"135299,00"
15/07/2025 00:00:00,"135250,00"
16/07/2025 00:00:00,"135511,00"
17/07/2025 00:00:00,"135565,00"
18/07/2025 00:00:00,"133382,00"
21/07/2025 00:00:00,"134167,00"
22/07/2025 00:00:00,"134036,00"
23/07/2025 00:00:00,"135368,00"
24/07/2025 00:00:00,"133808,00"
25/07/2025 00:00:00,"133524,00"
28/07/2025 00:00:00,"132129,00"
29/07/2025 00:00:00,"132726,00"
30/07/2025 00:00:00,"133990,00"
31/07/2025 00:00:00,"133071,00"
01/08/2025 00:00:00,"132437,00"
04/08/2025 00:00:00,"132971,00"
05/08/2025 00:00:00,"133151,00"
06/08/2025 00:00:00,"134538,00"
07/08/2025 00:00:00,"136528,00"
08/08/2025 00:00:00,"135913,00"
11/08/2025 00:00:00,"135623,00"
12/08/2025 00:00:00,"137914,00"
13/08/2025 00:00:00,"136687,00"
14/08/2025 00:00:00,"136356,00"
15/08/2025 00:00:00,"136341,00"
18/08/2025 00:00:00,"137322,00"
19/08/2025 00:00:00,"134432,00"
20/08/2025 00:00:00,"134667,00"
21/08/2025 00:00:00,"134511,00"
22/08/2025 00:00:00,"137968,00"
25/08/2025 00:00:00,"138025,00"
26/08/2025 00:00:00,"137771,00"
27/08/2025 00:00:00,"139206,00"
28/08/2025 00:00:00,"141049,00"
29/08/2025 00:00:00,"141422,00"
01/09/2025 00:00:00,"141125,00"
02/09/2025 00:00:00,"140335,00"
03/09/2025 00:00:00,"139864,00"
04/09/2025 00:00:00,"140993,00"
05/09/2025 00:00:00,"142640,00"
08/09/2025 00:00:00,"141792,00"
09/09/2025 00:00:00,"141618,00"
10/09/2025 00:00:00,"142349,00"
11/09/2025 00:00:00,"143151,00"
12/09/2025 00:00:00,"142272,00"
15/09/2025 00:00:00,"143547,00"
16/09/2025 00:00:00,"144062,00"
17/09/2025 00:00:00,"145594,00"
18/09/2025 00:00:00,"145500,00"
19/09/2025 00:00:00,"145865,00"
22/09/2025 00:00:00,"145109,00"
23/09/2025 00:00:00,"146425,00"
24/09/2025 00:00:00,"146492,00"
25/09/2025 00:00:00,"145306,00"
26/09/2025 00:00:00,"145447,00"
29/09/2025 00:00:00,"146337,00"
30/09/2025 00:00:00,"146237,00"
01/10/2025 00:00:00,"145517,00"
02/10/2025 00:00:00,"143950,00"
03/10/2025 00:00:00,"144201,00"
06/10/2025 00:00:00,"143608,00"
07/10/2025 00:00:00,"141356,00"
08/10/2025 00:00:00,"142145,00"
09/10/2025 00:00:00,"141708,00"
10/10/2025 00:00:00,"140680,00"
13/10/2025 00:00:00,"141783,00"
14/10/2025 00:00:00,"141683,00"
15/10/2025 00:00:00,"142604,00"
16/10/2025 00:00:00,"142200,00"
17/10/2025 00:00:00,"143399,00"
20/10/2025 00:00:00,"144509,00"
21/10/2025 00:00:00,"144085,00"
22/10/2025 00:00:00,"144873,00"
23/10/2025 00:00:00,"145721,00"
24/10/2025 00:00:00,"146172,00"
27/10/2025 00:00:00,"146969,00"
28/10/2025 00:00:00,"147429,00"
29/10/2025 00:00:00,"148633,00"
30/10/2025 00:00:00,"148780,00"
31/10/2025 00:00:00,"149540,00"
03/11/2025 00:00:00,"150454,00"
04/11/2025 00:00:00,"150704,00"
05/11/2025 00:00:00,"153294,00"
06/11/2025 00:00:00,"153339,00"
07/11/2025 00:00:00,"154064,00"
10/11/2025 00:00:00,"155257,00"
11/11/2025 00:00:00,"157749,00"
12/11/2025 00:00:00,"157633,00"
13/11/2025 00:00:00,"157162,00"
14/11/2025 00:00:00,"157739,00"
17/11/2025 00:00:00,"156993,00"
18/11/2025 00:00:00,"156522,00"
19/11/2025 00:00:00,"155381,00"
21/11/2025 00:00:00,"154770,00"
24/11/2025 00:00:00,"155278,00"
25/11/2025 00:00:00,"155910,00"
26/11/2025 00:00:00,"158555,00"
27/11/2025 00:00:00,"158292,00"
28/11/2025 00:00:00,"159072,00"
01/12/2025 00:00:00,"158611,00"
02/12/2025 00:00:00,"161092,00"
03/12/2025 00:00:00,"161755,00"
04/12/2025 00:00:00,"164456,00"
05/12/2025 00:00:00,"157369,00"
08/12/2025 00:00:00,"158187,00"
09/12/2025 00:00:00,"157981,00"
10/12/2025 00:00:00,"159075,00"
11/12/2025 00:00:00,"159189,00"
12/12/2025 00:00:00,"160766,00"
15/12/2025 00:00:00,"162482,00"
16/12/2025 00:00:00,"158578,00"
17/12/2025 00:00:00,"157327,00"
18/12/2025 00:00:00,"157923,00"
19/12/2025 00:00:00,"158473,00"
22/12/2025 00:00:00,"158142,00"
23/12/2025 00:00:00,"160456,00"
26/12/2025 00:00:00,"160897,00"
29/12/2025 00:00:00,"160490,00"
30/12/2025 00:00:00,"161125,00"
02/01/2026 00:00:00,"160539,00"
05/01/2026 00:00:00,"161870,00"
06/01/2026 00:00:00,"163664,00"
07/01/2026 00:00:00,"161975,00"
08/01/2026 00:00:00,"162937,00"
09/01/2026 00:00:00,"163370,00"
12/01/2026 00:00:00,"163150,00"
13/01/2026 00:00:00,"161973,00"
14/01/2026 00:00:00,"165146,00"
15/01/2026 00:00:00,"165568,00"
16/01/2026 00:00:00,"164800,00"
19/01/2026 00:00:00,"164849,00"
20/01/2026 00:00:00,"166277,00"
21/01/2026 00:00:00,"171817,00"
22/01/2026 00:00:00,"175589,00"
23/01/2026 00:00:00,"178859,00"
26/01/2026 00:00:00,"178721,00"
27/01/2026 00:00:00,"181919,00"
28/01/2026 00:00:00,"184691,00"
29/01/2026 00:00:00,"183134,00"
30/01/2026 00:00:00,"181364,00"
02/02/2026 00:00:00,"182793,00"
03/02/2026 00:00:00,"185674,00"
04/02/2026 00:00:00,"181708,00"
05/02/2026 00:00:00,"182127,00"
06/02/2026 00:00:00,"182950,00"
09/02/2026 00:00:00,"186241,00"
10/02/2026 00:00:00,"185929,00"
11/02/2026 00:00:00,"189699,00"
12/02/2026 00:00:00,"187766,00"
13/02/2026 00:00:00,"186464,00"
18/02/2026 00:00:00,"186016,00"
19/02/2026 00:00:00,"188534,00"
20/02/2026 00:00:00,"190534,00"
23/02/2026 00:00:00,"188854,00"
24/02/2026 00:00:00,"191490,00"
25/02/2026 00:00:00,"191248,00"
26/02/2026 00:00:00,"191005,00"
27/02/2026 00:00:00,"188787,00"
02/03/2026 00:00:00,"189307,00"
03/03/2026 00:00:00,"183105,00"
04/03/2026 00:00:00,"185366,00"
05/03/2026 00:00:00,"180464,00"
06/03/2026 00:00:00,"179365,00"
09/03/2026 00:00:00,"180915,00"
10/03/2026 00:00:00,"183447,00"
11/03/2026 00:00:00,"183969,00"
12/03/2026 00:00:00,"179285,00"
13/03/2026 00:00:00,"177653,00"
16/03/2026 00:00:00,"179875,00"
17/03/2026 00:00:00,"180410,00"
18/03/2026 00:00:00,"179640,00"
19/03/2026 00:00:00,"180271,00"
20/03/2026 00:00:00,"176219,00"
23/03/2026 00:00:00,"181932,00"
24/03/2026 00:00:00,"182509,00"
25/03/2026 00:00:00,"185424,00"
26/03/2026 00:00:00,"182733,00"
27/03/2026 00:00:00,"181557,00"
30/03/2026 00:00:00,"182514,00"
31/03/2026 00:00:00,"187462,00"
01/04/2026 00:00:00,"187953,00"
02/04/2026 00:00:00,"188052,00"
06/04/2026 00:00:00,"188162,00"
07/04/2026 00:00:00,"188259,00"
08/04/2026 00:00:00,"192201,00"
09/04/2026 00:00:00,"195129,00"
10/04/2026 00:00:00,"197324,00"
13/04/2026 00:00:00,"198001,00"
14/04/2026 00:00:00,"198657,00"
15/04/2026 00:00:00,"197738,00"
16/04/2026 00:00:00,"196819,00"
17/04/2026 00:00:00,"195734,00"
20/04/2026 00:00:00,"196132,00"
22/04/2026 00:00:00,"192889,00"
23/04/2026 00:00:00,"191378,00"
24/04/2026 00:00:00,"190745,00"
27/04/2026 00:00:00,"189579,00"
28/04/2026 00:00:00,"188619,00"
29/04/2026 00:00:00,"184750,00"
30/04/2026 00:00:00,"187318,00"
04/05/2026 00:00:00,"185600,00"
05/05/2026 00:00:00,"186754,00"
06/05/2026 00:00:00,"187691,00"
07/05/2026 00:00:00,"183218,00"
08/05/2026 00:00:00,"184108,00"
11/05/2026 00:00:00,"181909,00"
12/05/2026 00:00:00,"180342,00"
13/05/2026 00:00:00,"177098,00"
14/05/2026 00:00:00,"178366,00"
15/05/2026 00:00:00,"177284,00"
18/05/2026 00:00:00,"176976,00"
19/05/2026 00:00:00,"174279,00"
20/05/2026 00:00:00,"177356,00"
21/05/2026 00:00:00,"177650,00"
22/05/2026 00:00:00,"176210,00"
25/05/2026 00:00:00,"177359,00"
26/05/2026 00:00:00,"176589,00"
27/05/2026 00:00:00,"175744,00"
28/05/2026 00:00:00,"175063,00"
29/05/2026 00:00:00,"173788,00"
01/06/2026 00:00:00,"172198,00"
02/06/2026 00:00:00,"174198,00"
03/06/2026 00:00:00,"170331,00"
05/06/2026 00:00:00,"169019,00"
08/06/2026 00:00:00,"168669,00"
09/06/2026 00:00:00,"169813,00"
10/06/2026 00:00:00,"168619,00"
11/06/2026 00:00:00,"171497,00"
12/06/2026 00:00:00,"171133,00"
15/06/2026 00:00:00,"170415,00"
16/06/2026 00:00:00,"169649,00"
17/06/2026 00:00:00,"168454,00"
18/06/2026 00:00:00,"168278,00"
19/06/2026 00:00:00,"168576,00"
22/06/2026 00:00:00,"170370,00"
23/06/2026 00:00:00,"171259,00"
24/06/2026 00:00:00,"170507,00"
25/06/2026 00:00:00,"171990,00"
26/06/2026 00:00:00,"173295,00"
29/06/2026 00:00:00,"173205,00"
30/06/2026 00:00:00,"172024,00"
01/07/2026 00:00:00,"171689,00"
02/07/2026 00:00:00,"172788,00"
03/07/2026 00:00:00,"174266,00"
06/07/2026 00:00:00,"172448,00"
07/07/2026 00:00:00,"172021,00"
08/07/2026 00:00:00,"170654,00"
09/07/2026 00:00:00,"172742,00"
10/07/2026 00:00:00,"177866,00"
13/07/2026 00:00:00,"175739,00"
14/07/2026 00:00:00,"176641,00"
15/07/2026 00:00:00,"176011,00"
16/07/2026 00:00:00,"173825,00"
17/07/2026 00:00:00,"173714,00"
20/07/2026 00:00:00,"173371,00"
21/07/2026 00:00:00,"173326,00"
22/07/2026 00:00:00,"177548,00"
23/07/2026 00:00:00,"176724,00"
24/07/2026 00:00:00,"174042,00"
27/07/2026 00:00:00,"175335,00"
28/07/2026 00:00:00,"176565,00"
